0.082,0.00934998,-2.0008,0.00474366,3.13043,-0.00298825,-0.000424801,0.000720719,0.000397214,0,0,0,0,-0.212368,-0.00153969,0.00603156,0.844686,0.00379413,-0.535246,-0.00195975
0.084,0.00934998,-2.0008,0.00474366,3.13043,-0.00219724,-0.000312354,0.00052994,0.000292069,0,0,0,0,-0.212368,-0.00153969,0.00603156,0.844686,0.00379413,-0.535246,-0.00195975
0.086,0.0093865,-2.00077,0.00469805,3.13043,0.0032187,0.00336398,-0.00564767,0.000214757,0,0,0,0,-0.212367,-0.00155173,0.00603734,0.844678,0.00379156,-0.535257,-0.00199428
0.088,0.00934998,-2.00077,0.00469805,3.13043,-0.00246302,0.00247352,-0.0041527,0.00015791,0,0,0,0,-0.212367,-0.00154398,0.00603734,0.844678,0.00378179,-0.535257,-0.00197886
0.09,0.0093865,-2.00077,0.00469805,3.13043,0.00302732,0.00181876,-0.00305346,0.00011611,0,0,0,0,-0.212367,-0.00155173,0.00603734,0.844678,0.00379156,-0.535257,-0.00199428
0.092,0.00934998,-2.00077,0.00469805,3.13043,-0.00260778,0.00133733,-0.00224519,8.53749e-05,0,0,0,0,-0.212367,-0.00154398,0.00603734,0.844678,0.00378179,-0.535257,-0.00197886
0.094,0.0093865,-2.00077,0.00469805,3.13034,0.00291684,0.000983328,-0.00165087,-0.0112173,0,0,0,0,-0.212384,-0.00155175,0.00606345,0.844701,0.00379148,-0.535221,-0.00199444
0.096,0.0093865,-2.00077,0.00469805,3.13043,0.00214473,0.000723035,-0.00121388,0.00303072,0,0,0,0,-0.212367,-0.00155173,0.00603734,0.844678,0.00379156,-0.535257,-0.00199428
0.098,0.0093865,-2.00077,0.00469805,3.13043,0.00157701,0.000531644,-0.000892557,0.00222847,0,0,0,0,-0.212367,-0.00155173,0.00603734,0.844678,0.00379156,-0.535257,-0.00199428
0.1,0.00934998,-2.00077,0.00469805,3.13043,-0.00367476,0.000390914,-0.000656292,0.00163858,0,0,0,0,-0.212367,-0.00154398,0.00603734,0.844678,0.00378179,-0.535257,-0.00197886
0.102,0.0093865,-2.00077,0.00469805,3.13034,0.00213114,0.000287437,-0.000482568,-0.0100726,0,0,0,0,-0.212384,-0.00155175,0.00606345,0.844701,0.00379148,-0.535221,-0.00199444
0.104,0.0093865,-2.00077,0.00469805,3.13034,0.00156702,0.000211351,-0.000354829,-0.00740629,0,0,0,0,-0.212384,-0.00155175,0.00606345,0.844701,0.00379148,-0.535221,-0.00199444
0.106,0.0093865,-2.00077,0.00469805,3.13034,0.00115222,0.000155405,-0.000260904,-0.0054458,0,0,0,0,-0.212384,-0.00155175,0.00606345,0.844701,0.00379148,-0.535221,-0.00199444
0.108,0.0093865,-2.00077,0.00469805,3.13043,0.00084722,0.000114268,-0.000191841,0.00727851,0,0,0,0,-0.212367,-0.00155173,0.00603734,0.844678,0.00379156,-0.535257,-0.00199428
0.11,0.00934998,-2.00077,0.00469805,3.13043,-0.00421137,8.40209e-05,-0.00014106,0.00535185,0,0,0,0,-0.212367,-0.00154398,0.00603734,0.844678,0.00378179,-0.535257,-0.00197886
0.112,0.0093865,-2.00077,0.00469805,3.13043,0.00173715,6.178e-05,-0.00010372,0.00393518,0,0,0,0,-0.212367,-0.00155173,0.00603734,0.844678,0.00379156,-0.535257,-0.00199428
0.114,0.00934998,-2.00077,0.00469805,3.13043,-0.003557,4.54265e-05,-7.62649e-05,0.00289352,0,0,0,0,-0.212367,-0.00154398,0.00603734,0.844678,0.00378179,-0.535257,-0.00197886
0.116,0.0093865,-2.00077,0.00469805,3.13043,0.0022183,3.34018e-05,-5.60771e-05,0.00212758,0,0,0,0,-0.212367,-0.00155173,0.00603734,0.844678,0.00379156,-0.535257,-0.00199428
0.118,0.0093865,-2.00077,0.00469805,3.13043,0.0016311,2.45602e-05,-4.12332e-05,0.0015644,0,0,0,0,-0.212367,-0.00155173,0.00603734,0.844678,0.00379156,-0.535257,-0.00199428
0.12,0.0093865,-2.0008,0.00474366,3.13043,0.00119934,-0.00357474,0.00600558,0.00115029,0,0,0,0,-0.212368,-0.00154745,0.00603156,0.844686,0.0038039,-0.535246,-0.00197517
0.122,0.00934998,-2.0008,0.00474366,3.13043,-0.00395188,-0.00262849,0.00441587,0.000845805,0,0,0,0,-0.212368,-0.00153969,0.00603156,0.844686,0.00379413,-0.535246,-0.00195975
0.124,0.00934998,-2.0008,0.00474366,3.13043,-0.00290579,-0.00193271,0.00324696,0.000621915,0,0,0,0,-0.212368,-0.00153969,0.00603156,0.844686,0.00379413,-0.535246,-0.00195975
0.126,0.00934998,-2.0008,0.00474366,3.13043,-0.00213661,-0.00142111,0.00238747,0.000457291,0,0,0,0,-0.212368,-0.00153969,0.00603156,0.844686,0.00379413,-0.535246,-0.00195975
0.128,0.00934998,-2.00077,0.00469805,3.13043,-0.00157104,0.00254829,-0.00428112,0.000336243,0,0,0,0,-0.212367,-0.00154398,0.00603734,0.844678,0.00378179,-0.535257,-0.00197886
0.13,0.0093865,-2.0008,0.00474366,3.13043,0.00367915,-0.00171991,0.00288945,0.000247238,0,0,0,0,-0.212368,-0.00154745,0.00603156,0.844686,0.0038039,-0.535246,-0.00197517
0.132,0.0093865,-2.0008,0.00474366,3.13043,0.00270526,-0.00126464,0.0021246,0.000181792,0,0,0,0,-0.212368,-0.00154745,0.00603156,0.844686,0.0038039,-0.535246,-0.00197517
0.134,0.0093865,-2.00077,0.00469805,3.13034,0.00198916,0.00266377,-0.00447513,-0.0111464,0,0,0,0,-0.212384,-0.00155175,0.00606345,0.844701,0.00379148,-0.535221,-0.00199444
0.136,0.0093865,-2.00077,0.00469805,3.13043,0.00146262,0.00195866,-0.00329054,0.00308285,0,0,0,0,-0.212367,-0.00155173,0.00603734,0.844678,0.00379156,-0.535257,-0.00199428
0.138,0.00934998,-2.00077,0.00469805,3.13043,-0.00375829,0.00144019,-0.00241951,0.0022668,0,0,0,0,-0.212367,-0.00154398,0.00603734,0.844678,0.00378179,-0.535257,-0.00197886
0.14,0.0093865,-2.00077,0.00469805,3.13043,0.00206972,0.00105896,-0.00177905,0.00166676,0,0,0,0,-0.212367,-0.00155173,0.00603734,0.844678,0.00379156,-0.535257,-0.00199428
0.142,0.0093865,-2.00077,0.00469805,3.13043,0.00152185,0.000778649,-0.00130813,0.00122556,0,0,0,0,-0.212367,-0.00155173,0.00603734,0.844678,0.00379156,-0.535257,-0.00199428
0.144,0.0093865,-2.00077,0.00469805,3.13034,0.00111901,0.000572536,-0.000961859,-0.0103789,0,0,0,0,-0.212384,-0.00155175,0.00606345,0.844701,0.00379148,-0.535221,-0.00199444
0.146,0.0093865,-2.00077,0.00469805,3.13043,0.000822801,0.000420982,-0.000707249,0.00364852,0,0,0,0,-0.212367,-0.00155173,0.00603734,0.844678,0.00379156,-0.535257,-0.00199428
0.148,0.00934998,-2.00077,0.00469805,3.13043,-0.00422932,0.000309546,-0.000520036,0.00268273,0,0,0,0,-0.212367,-0.00154398,0.00603734,0.844678,0.00378179,-0.535257,-0.00197886
0.15,0.0093865,-2.00077,0.00469805,3.13034,0.00172395,0.000227607,-0.000382379,-0.00930615,0,0,0,0,-0.212384,-0.00155175,0.00606345,0.844701,0.00379148,-0.535221,-0.00199444
0.152,0.0093865,-2.00077,0.00469805,3.13043,0.00126761,0.000167358,-0.000281161,0.00443733,0,0,0,0,-0.212367,-0.00155173,0.00603734,0.844678,0.00379156,-0.535257,-0.00199428
0.154,0.0093865,-2.00077,0.00469805,3.13043,0.000932067,0.000123058,-0.000206736,0.00326275,0,0,0,0,-0.212367,-0.00155173,0.00603734,0.844678,0.00379156,-0.535257,-0.00199428
0.156,0.0093865,-2.00077,0.00469805,3.13043,0.000685343,9.04835e-05,-0.000152012,0.00239908,0,0,0,0,-0.212367,-0.00155173,0.00603734,0.844678,0.00379156,-0.535257,-0.00199428
0.158,0.0093865,-2.00077,0.00469805,3.13043,0.000503929,6.6532e-05,-0.000111774,0.00176403,0,0,0,0,-0.212367,-0.00155173,0.00603734,0.844678,0.00379156,-0.535257,-0.00199428
0.16,0.00934998,-2.0008,0.00474366,3.13043,-0.00446379,-0.00354474,0.00595515,0.00129708,0,0,0,0,-0.212368,-0.00153969,0.00603156,0.844686,0.00379413,-0.535246,-0.00195975
0.162,0.0093865,-2.00077,0.00469805,3.13043,0.00155155,0.000986805,-0.00165783,0.000953735,0,0,0,0,-0.212367,-0.00155173,0.00603734,0.844678,0.00379156,-0.535257,-0.00199428
0.164,0.0093865,-2.00077,0.00469805,3.13043,0.00114085,0.000725592,-0.00121899,0.000701275,0,0,0,0,-0.212367,-0.00155173,0.00603734,0.844678,0.00379156,-0.535257,-0.00199428
0.166,0.00934998,-2.0008,0.00474366,3.13043,-0.00399662,-0.00306099,0.00514246,0.000515644,0,0,0,0,-0.212368,-0.00153969,0.00603156,0.844686,0.00379413,-0.535246,-0.00195975
0.168,0.00934998,-2.00077,0.00469805,3.13043,-0.00293869,0.0013425,-0.0022554,0.00037915,0,0,0,0,-0.212367,-0.00154398,0.00603734,0.844678,0.00378179,-0.535257,-0.00197886
0.17,0.0093865,-2.00077,0.00469805,3.13043,0.00267352,0.000987132,-0.00165838,0.000278787,0,0,0,0,-0.212367,-0.00155173,0.00603734,0.844678,0.00379156,-0.535257,-0.00199428
0.172,0.00934998,-2.0008,0.00474366,3.13043,-0.00286792,-0.0028674,0.00481722,0.00020499,0,0,0,0,-0.212368,-0.00153969,0.00603156,0.844686,0.00379413,-0.535246,-0.00195975
0.174,0.00934998,-2.0008,0.00474366,3.13043,-0.00210877,-0.00210838,0.00354207,0.000150728,0,0,0,0,-0.212368,-0.00153969,0.00603156,0.844686,0.00379413,-0.535246,-0.00195975
0.176,0.00934998,-2.00077,0.00469805,3.13043,-0.00155056,0.00204252,-0.00343143,0.000110829,0,0,0,0,-0.212367,-0.00154398,0.00603734,0.844678,0.00378179,-0.535257,-0.00197886
0.178,0.0093865,-2.00077,0.00469805,3.13043,0.0036942,0.00150185,-0.00252311,8.14922e-05,0,0,0,0,-0.212367,-0.00155173,0.00603734,0.844678,0.00379156,-0.535257,-0.00199428
0.18,0.00934998,-2.00077,0.00469805,3.13043,-0.002118,0.0011043,-0.00185523,5.99208e-05,0,0,0,0,-0.212367,-0.00154398,0.00603734,0.844678,0.00378179,-0.535257,-0.00197886
0.182,0.0093865,-2.00077,0.00469805,3.13043,0.0032764,0.000811988,-0.00136414,4.40594e-05,0,0,0,0,-0.212367,-0.00155173,0.00603734,0.844678,0.00379156,-0.535257,-0.00199428
0.184,0.0093865,-2.00077,0.00469805,3.13043,0.00240911,0.00059705,-0.00100304,3.23966e-05,0,0,0,0,-0.212367,-0.00155173,0.00603734,0.844678,0.00379156,-0.535257,-0.00199428
0.186,0.0093865,-2.00077,0.00469805,3.13043,0.00177141,0.000439008,-0.000737532,2.3821e-05,0,0,0,0,-0.212367,-0.00155173,0.00603734,0.844678,0.00379156,-0.535257,-0.00199428
0.188,0.00934998,-2.00077,0.00469805,3.13043,-0.00353124,0.0003228,-0.000542303,1.75155e-05,0,0,0,0,-0.212367,-0.00154398,0.00603734,0.844678,0.00378179,-0.535257,-0.00197886
0.19,0.0093865,-2.00077,0.00469805,3.13043,0.00223782,0.000237353,-0.000398752,1.2879e-05,0,0,0,0,-0.212367,-0.00155173,0.00603734,0.844678,0.00379156,-0.535257,-0.00199428
0.192,0.0093865,-2.00077,0.00469805,3.13043,0.00164546,0.000174524,-0.0002932,9.46987e-06,0,0,0,0,-0.212367,-0.00155173,0.00603734,0.844678,0.00379156,-0.535257,-0.00199428
0.194,0.00934998,-2.00077,0.00469805,3.13043,-0.00362328,0.000128327,-0.000215588,6.96314e-06,0,0,0,0,-0.212367,-0.00154398,0.00603734,0.844678,0.00378179,-0.535257,-0.00197886
0.196,0.0093865,-2.00077,0.00469805,3.13043,0.00217015,9.43577e-05,-0.000158521,5.11995e-06,0,0,0,0,-0.212367,-0.00155173,0.00603734,0.844678,0.00379156,-0.535257,-0.00199428
0.198,0.0093865,-2.00077,0.00469805,3.13043,0.0015957,6.93807e-05,-0.000116559,3.76467e-06,0,0,0,0,-0.212367,-0.00155173,0.00603734,0.844678,0.00379156,-0.535257,-0.00199428
0.2,0.0093865,-2.00077,0.00469805,3.13043,0.00117331,5.10152e-05,-8.57054e-05,2.76814e-06,0,0,0,0,-0.212367,-0.00155173,0.00603734,0.844678,0.00379156,-0.535257,-0.00199428
0.202,0.0093865,-2.00077,0.00469805,3.13043,0.000862726,3.75112e-05,-6.30187e-05,2.0354e-06,0,0,0,0,-0.212367,-0.00155173,0.00603734,0.844678,0.00379156,-0.535257,-0.00199428
0.204,0.0093865,-2.00077,0.00469805,3.13043,0.000634358,2.75818e-05,-4.63373e-05,1.49662e-06,0,0,0,0,-0.212367,-0.00155173,0.00603734,0.844678,0.00379156,-0.535257,-0.00199428
0.206,0.0093865,-2.0008,0.00474366,3.13043,0.000466439,-0.00357081,0.00599895,1.10045e-06,0,0,0,0,-0.212368,-0.00154745,0.00603156,0.844686,0.0038039,-0.535246,-0.00197517
0.208,0.00934998,-2.00077,0.00469805,3.13043,-0.00449481,0.000970635,-0.00163067,8.09157e-07,0,0,0,0,-0.212367,-0.00154398,0.00603734,0.844678,0.00378179,-0.535257,-0.00197886
0.21,0.0093865,-2.00077,0.00469805,3.13043,0.00152931,0.000713703,-0.00119902,5.94968e-07,0,0,0,0,-0.212367,-0.00155173,0.00603734,0.844678,0.00379156,-0.535257,-0.00199428
0.212,0.00934998,-2.0008,0.00474366,3.13043,-0.0037081,-0.00306759,0.00515354,4.37477e-07,0,0,0,0,-0.212368,-0.00153969,0.00603156,0.844686,0.00379413,-0.535246,-0.00195975
0.214,0.0093865,-2.00077,0.00469805,3.13043,0.00210836,0.0013385,-0.00224868,3.21674e-07,0,0,0,0,-0.212367,-0.00155173,0.00603734,0.844678,0.00379156,-0.535257,-0.00199428
0.216,0.0093865,-2.00077,0.00469805,3.13043,0.00155026,0.000984194,-0.00165344,2.36525e-07,0,0,0,0,-0.212367,-0.00155173,0.00603734,0.844678,0.00379156,-0.535257,-0.00199428
0.218,0.00934998,-2.00077,0.00469805,3.13043,-0.00369443,0.000723672,-0.00121577,1.73915e-07,0,0,0,0,-0.212367,-0.00154398,0.00603734,0.844678,0.00378179,-0.535257,-0.00197886
0.22,0.0093865,-2.00077,0.00469805,3.13043,0.00211783,0.000532112,-0.000893947,1.27879e-07,0,0,0,0,-0.212367,-0.00155173,0.00603734,0.844678,0.00379156,-0.535257,-0.00199428
0.222,0.00934998,-2.00077,0.00469805,3.13043,-0.00327652,0.000391259,-0.000657314,9.40287e-08,0,0,0,0,-0.212367,-0.00154398,0.00603734,0.844678,0.00378179,-0.535257,-0.00197886
0.224,0.0093865,-2.0008,0.00474366,3.13043,0.00242512,-0.00330597,0.00555402,6.91387e-08,0,0,0,0,-0.212368,-0.00154745,0.00603156,0.844686,0.0038039,-0.535246,-0.00197517
0.226,0.0093865,-2.00077,0.00469805,3.13043,0.00178318,0.00116237,-0.00195278,5.08373e-08,0,0,0,0,-0.212367,-0.00155173,0.00603734,0.844678,0.00379156,-0.535257,-0.00199428
0.228,0.0093865,-2.00077,0.00469805,3.13034,0.00131116,0.000854684,-0.00143587,-0.0112801,0,0,0,0,-0.212384,-0.00155175,0.00606345,0.844701,0.00379148,-0.535221,-0.00199444
0.23,0.00934998,-2.00077,0.00469805,3.13043,-0.00386966,0.000628444,-0.00105578,0.00298459,0,0,0,0,-0.212367,-0.00154398,0.00603734,0.844678,0.00378179,-0.535257,-0.00197886
0.232,0.00934998,-2.00077,0.00469805,3.13043,-0.00284534,0.000462091,-0.000776312,0.00219455,0,0,0,0,-0.212367,-0.00154398,0.00603734,0.844678,0.00378179,-0.535257,-0.00197886
0.234,0.0093865,-2.00077,0.00469805,3.13043,0.00274216,0.000339773,-0.000570818,0.00161364,0,0,0,0,-0.212367,-0.00155173,0.00603734,0.844678,0.00379156,-0.535257,-0.00199428
0.236,0.0093865,-2.00077,0.00469805,3.13043,0.0020163,0.000249833,-0.000419719,0.0011865,0,0,0,0,-0.212367,-0.00155173,0.00603734,0.844678,0.00379156,-0.535257,-0.00199428
0.238,0.0093865,-2.0008,0.00474366,3.13043,0.00148257,-0.00340953,0.005728,0.000872426,0,0,0,0,-0.212368,-0.00154745,0.00603156,0.844686,0.0038039,-0.535246,-0.00197517
0.24,0.0093865,-2.00077,0.00469805,3.13043,0.00109013,0.00108665,-0.00182557,0.00064149,0,0,0,0,-0.212367,-0.00155173,0.00603734,0.844678,0.00379156,-0.535257,-0.00199428
0.242,0.00934998,-2.00077,0.00469805,3.13043,-0.00403218,0.000799008,-0.00134233,0.000471684,0,0,0,0,-0.212367,-0.00154398,0.00603734,0.844678,0.00378179,-0.535257,-0.00197886
0.244,0.00934998,-2.0008,0.00474366,3.13043,-0.00296484,-0.00300572,0.00504961,0.000346826,0,0,0,0,-0.212368,-0.00153969,0.00603156,0.844686,0.00379413,-0.535246,-0.00195975
0.246,0.0093865,-2.00077,0.00469805,3.13043,0.00265429,0.00138357,-0.00232439,0.000255019,0,0,0,0,-0.212367,-0.00155173,0.00603734,0.844678,0.00379156,-0.535257,-0.00199428
0.248,0.0093865,-2.00077,0.00469805,3.13043,0.00195169,0.00101733,-0.00170911,0.000187514,0,0,0,0,-0.212367,-0.00155173,0.00603734,0.844678,0.00379156,-0.535257,-0.00199428
0.25,0.00934998,-2.00077,0.00469805,3.13043,-0.00339868,0.000748036,-0.0012567,0.000137878,0,0,0,0,-0.212367,-0.00154398,0.00603734,0.844678,0.00378179,-0.535257,-0.00197886
0.252,0.0093865,-2.00077,0.00469805,3.13043,0.00233356,0.000550026,-0.000924043,0.000101381,0,0,0,0,-0.212367,-0.00155173,0.00603734,0.844678,0.00379156,-0.535257,-0.00199428
0.254,0.0093865,-2.00077,0.00469805,3.13043,0.00171586,0.000404431,-0.000679443,7.45448e-05,0,0,0,0,-0.212367,-0.00155173,0.00603734,0.844678,0.00379156,-0.535257,-0.00199428
0.256,0.00934998,-2.0008,0.00474366,3.13043,-0.00357267,-0.00329628,0.00553774,5.48124e-05,0,0,0,0,-0.212368,-0.00153969,0.00603156,0.844686,0.00379413,-0.535246,-0.00195975
0.258,0.00934998,-2.0008,0.00474366,3.13043,-0.00262696,-0.00242374,0.00407187,4.03032e-05,0,0,0,0,-0.212368,-0.00153969,0.00603156,0.844686,0.00379413,-0.535246,-0.00195975
0.26,0.00934998,-2.0008,0.00474366,3.13043,-0.00193159,-0.00178216,0.00299402,2.96347e-05,0,0,0,0,-0.212368,-0.00153969,0.00603156,0.844686,0.00379413,-0.535246,-0.00195975
0.262,0.00934998,-2.00077,0.00469805,3.13043,-0.00142029,0.00228282,-0.00383513,2.17902e-05,0,0,0,0,-0.212367,-0.00154398,0.00603734,0.844678,0.00378179,-0.535257,-0.00197886
0.264,0.0093865,-2.00077,0.00469805,3.13034,0.00379,0.00167854,-0.00281995,-0.0112641,0,0,0,0,-0.212384,-0.00155175,0.00606345,0.844701,0.00379148,-0.535221,-0.00199444
0.266,0.0093865,-2.00077,0.00469805,3.13043,0.00278676,0.00123422,-0.00207349,0.00299634,0,0,0,0,-0.212367,-0.00155173,0.00603734,0.844678,0.00379156,-0.535257,-0.00199428
0.268,0.0093865,-2.00077,0.00469805,3.13043,0.00204909,0.000907516,-0.00152463,0.00220319,0,0,0,0,-0.212367,-0.00155173,0.00603734,0.844678,0.00379156,-0.535257,-0.00199428
